TIME, VerticalSpeed, RadarAltitude, TargetVerticalSpeed, TargetThrottle, Latitude, Longitude, XError, YError, TargetXSpeed, CurrentXSpeed, TargetXPitch, TargetYSpeed, CurrentYSpeed, TargetYPitch, TotalTargetPitch, TotalTargetHeading
47484.2088679136, -4.60714074580902, 537.975646972656, -20, 0.01, 28.6083564758301, -80.5997619628906, -318.23575368193, -90.0816976476447, 15, -0.442859558344826, 15, 7.20653581181158, -0.315876638677128, 9.20324182524255, 17.5428730152546, 58.2860381059746
47484.2688679135, -4.86759044536601, 537.688659667969, -20, 0.01, 28.6083564758301, -80.5997619628906, -318.23575368193, -90.0816976476447, 15, -0.464106799979298, 15, 7.20653581181158, -0.328709367859713, 9.24877266680481, 17.566251204724, 58.1605503829238
47484.3288679135, -5.12792541337076, 537.32666015625, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.48277133457899, 15, 7.4355903024616, -0.343840345146273, 9.56944536775995, 17.7332647641533, 57.2868277898038
47484.3888679135, -5.38806393239982, 537.205139160156, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.498674008141695, 15, 7.22350281111647, -0.361387217479293, 9.36470650943032, 17.6261571040014, 57.8426340438752
47484.4488679135, -5.64841220067537, 536.765258789063, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.511236203276393, 15, 7.22350281111647, -0.382083342302443, 9.42559773581577, 17.6578375217788, 57.6765813756057
47484.5088679135, -5.90882264305373, 536.205688476563, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.520363596631735, 15, 7.22350281111647, -0.405927743858493, 9.49027144334932, 17.6916479438377, 57.5009101249576
47484.5688679135, -6.16879109889268, 536.084106445313, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.526859594934297, 15, 7.22350281111647, -0.431720080483005, 9.5452947317207, 17.7205440080475, 57.3520161797485
47484.6288679135, -6.42925019631195, 535.524597167969, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.530702542661765, 15, 7.22350281111647, -0.459326917047733, 9.60117763283959, 17.7500138918062, 57.2013264018048
47484.6888679135, -6.69010479433824, 535.401000976563, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.53194683668817, 15, 7.22350281111647, -0.488638231106277, 9.65802326927533, 17.7801173833062, 57.0485882530053
47484.7488679135, -6.95075030241581, 534.841430664063, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.530694087540303, 15, 7.22350281111647, -0.519379485659635, 9.7138579090671, 17.8098084821146, 56.8991036050609
47484.8088679135, -7.2113736130889, 534.401611328125, -20, 0.01, 28.6083545684814, -80.5997619628906, -318.23575368193, -90.2937851389559, 15, -0.527066302217144, 15, 7.22350281111647, -0.551279277406989, 9.76838790035811, 17.8389228768797, 56.7536249601862
47484.8688679135, -7.47214561583174, 533.842041015625, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.521185125582472, 15, 7.45255730176651, -0.584106765356821, 10.0967452351437, 18.016651493376, 55.8882934959248
47484.9288679134, -7.73268715139399, 533.718566894531, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.513213673665817, 15, 7.24046981042137, -0.617494420920596, 9.89262188688446, 17.9056822755612, 56.4240755147045
47484.9888679134, -7.99356113643485, 533.159057617188, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.503030917635916, 15, 7.24046981042137, -0.651524193860099, 9.94461398457198, 17.9337969315354, 56.2869369057512
47485.0488679134, -8.25445813422071, 532.599487304688, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.490746845497958, 15, 7.24046981042137, -0.685926119947584, 9.99437366491484, 17.9608008722584, 56.1561159699416
47485.1088679134, -8.51534643166353, 532.039978027344, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.477164686379021, 15, 7.24046981042137, -0.719492530618079, 10.031074180952, 17.9807779727416, 56.059896995298
47485.1688679134, -8.77614630177347, 531.358825683594, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.462249306760648, 15, 7.24046981042137, -0.752019531725505, 10.0645079802531, 17.9990212347678, 55.9724408294286
47485.2288679134, -9.03648003607752, 530.799194335938, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.44494795736419, 15, 7.24046981042137, -0.782468857121201, 10.0850841768071, 18.0102696535248, 55.918711520572
47485.2888679134, -9.29739773403431, 530.239624023438, -20, 0.01, 28.6083526611328, -80.5997619628906, -318.23575368193, -90.5058726302671, 15, -0.423884805150213, 15, 7.24046981042137, -0.809398800211279, 10.087036206619, 18.0113376000387, 55.9136180245306
47485.3488679134, -9.55766605750684, 529.680114746094, -20, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.398226506839218, 15, 7.46952430107139, -0.831976793659088, 10.3504565917628, 18.1567578329544, 55.2321553615303
47485.4088679134, -9.81817551985157, 529.120483398438, -20, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.368107026851171, 15, 7.25743680972626, -0.849685990473694, 10.0733789456657, 18.0038687831644, 55.94926787095
47485.4688679134, -10.0789538496556, 528.439331054688, -20, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.333588113132114, 15, 7.25743680972626, -0.86279286803415, 10.0479561439952, 17.9899843976418, 56.0157135145723
47485.5288679133, -10.3396865642534, 527.879760742188, -20, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.295243593377091, 15, 7.25743680972626, -0.87163263484032, 10.0207701982789, 17.9751640832203, 56.0868882761811
47485.5888679133, -10.6004069032889, 527.320251464844, -20, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.254592642676286, 15, 7.25743680972626, -0.875257585583755, 9.97785159517172, 17.9518241214061, 56.1995068755967
47485.6488679133, -10.8617335403701, 526.640869140625, -20, 0.01, 28.6083507537842, -80.5997619628906, -318.23575368193, -90.7179601215783, 15, -0.212257652781705, 15, 7.25743680972626, -0.873910025570718, 9.93138822368379, 17.9266353326709, 56.3217787612815
47485.7088679133, -11.1228541902633, 526.081298828125, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.168704445619323, 15, 7.48649130037629, -0.86783382012557, 10.1566883066725, 18.0495375387386, 55.7322934326909
47485.7688679133, -11.3843754978297, 525.521728515625, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.124836911823018, 15, 7.27440380903116, -0.857388879972418, 9.85084111740012, 17.8831643484249, 56.5346124681214
47485.8288679133, -11.6454983034689, 524.842529296875, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.0806649045427407, 15, 7.27440380903116, -0.843212239486655, 9.80138271511344, 17.856595246551, 56.6658452011625
47485.8888679133, -11.9073884169851, 523.845092773438, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, -0.0364596501587361, 15, 7.27440380903116, -0.825739892438342, 9.75231891924479, 17.8303314144726, 56.7964421747304
47485.9488679133, -12.169083117386, 523.167663574219, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, 0.00698813561582256, 15, 7.27440380903116, -0.804100720939241, 9.68953077164853, 17.7968571333375, 56.964168637569
47486.0088679133, -12.4312745811587, 522.608093261719, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, 0.0495970989152896, 15, 7.27440380903116, -0.778621570742089, 9.62538781965238, 17.7628192857616, 57.1362087283648
47486.0688679133, -12.6938065423867, 521.928771972656, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, 0.0908896340200439, 15, 7.27440380903116, -0.749892389174683, 9.5632270657819, 17.7299872266473, 57.3036029478719
47486.1488679132, -12.9558712196538, 520.931335449219, -20, 0.01, 28.6083488464355, -80.5997619628906, -318.23575368193, -90.9300476128895, 15, 0.13115864371384, 15, 7.27440380903116, -0.717900600121238, 9.49700622669689, 17.6951783450897, 57.4826578428866
47486.2088679132, -13.2181030841616, 520.254089355469, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.170632312682521, 15, 7.5034582996812, -0.682768913171929, 9.70322634850102, 17.8041455872676, 56.9275262158072
47486.2688679132, -13.4810635185321, 519.136840820313, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.209659727944151, 15, 7.29137080833605, -0.644519871977042, 9.37641050139964, 17.6322349163751, 57.810667416318
47486.3288679132, -13.7441427647999, 518.579162597656, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.248736089107912, 15, 7.29137080833605, -0.603420762789211, 9.30332776538216, 17.5943736365924, 58.0106604520218
47486.3888679132, -14.0074310716842, 517.89990234375, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.288619947756752, 15, 7.29137080833605, -0.560453716827675, 9.23779903720262, 17.5606090028667, 58.1907622210166
47486.4488679132, -14.2712387608843, 516.78466796875, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.32902021189824, 15, 7.29137080833605, -0.514364908425139, 9.15595828413388, 17.518684216337, 58.4167341412598
47486.5088679132, -14.5357090809034, 516.225036621094, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.370141665192079, 15, 7.29137080833605, -0.465283319248931, 9.07178656185674, 17.4758509520032, 58.6503455005404
47486.5688679132, -14.8005534597492, 515.10986328125, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.412336564359898, 15, 7.29137080833605, -0.413412993398359, 8.98627767436824, 17.4326359732653, 58.8889188379487
47486.6288679132, -15.0655989499714, 513.994506835938, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.455120431416522, 15, 7.29137080833605, -0.35951052893737, 8.90586385970926, 17.3922726892457, 59.1144279718622
47486.6888679132, -15.3310981837651, 513.317138671875, -20, 0.01, 28.6083469390869, -80.5997619628906, -318.23575368193, -91.1421351042007, 15, 0.498354114872302, 15, 7.29137080833605, -0.304117183904843, 8.82904033274707, 17.353963815762, 59.3309117347033
47486.7488679131, -15.5971014971397, 512.319702148438, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.542862723102152, 15, 7.29137080833605, -0.24702922670887, 8.74811170249504, 17.3138763549683, 59.5600665226491
47486.8088679131, -15.8640046619762, 511.642333984375, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.59200922919426, 15, 7.29137080833605, -0.186197059455833, 8.64215754193472, 17.2618122044295, 59.8617946117973
47486.8688679131, -16.132966904856, 510.527160644531, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.649804823357794, 15, 7.29137080833605, -0.119218705972532, 8.50476800915015, 17.1950161557273, 60.2559336267046
47486.9288679131, -16.4044773841651, 509.411865234375, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.713780723947463, 15, 7.29137080833605, -0.0482376548050738, 8.3839675359784, 17.1369592291095, 60.6051807608709
47486.9888679131, -16.6778182754946, 508.298400878906, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.782046094305276, 15, 7.29137080833605, 0.0252093757361019, 8.27553100244673, 17.0853870336196, 60.9208328394373
47487.0488679131, -16.9520395486645, 507.183349609375, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.853653620068707, 15, 7.29137080833605, 0.100464050491364, 8.17146349465068, 17.0363799612035, 61.2256794653924
47487.1088679131, -17.2273323341284, 506.506042480469, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 0.927656727032226, 15, 7.29137080833605, 0.176495512231913, 8.07672679588488, 16.9921853985568, 61.504821116799
47487.1688679131, -17.5033042735637, 505.392822265625, -20, 0.01, 28.6083469390869, -80.5997543334961, -317.387403716685, -91.1421351042007, 15, 1.00402363072933, 15, 7.29137080833605, 0.253070896544496, 7.98362008893498, 16.9491429558527, 61.7806705909729
47487.2288679131, -17.7802543930221, 504.397277832031, -20, 0.01, 28.6083488464355, -80.5997543334961, -317.387403716685, -90.9300476128895, 15, 1.08247495612464, 15, 7.06231631768601, 0.32960565317555, 7.62135889541107, 16.7854231606191, 62.8681690500898
47487.2888679131, -18.0572295200741, 503.283935546875, -20, 0.01, 28.6083488464355, -80.5997543334961, -317.387403716685, -90.9300476128895, 15, 1.16314808715131, 15, 7.27440380903116, 0.405901328280495, 7.9829338799374, 16.9488271762497, 61.7827091946305
47487.3488679131, -18.3348657896182, 502.170654296875, -20, 0.01, 28.6083488464355, -80.5997467041016, -316.53905375144, -90.9300476128895, 15, 1.24576423410373, 15, 7.27440380903116, 0.481638047237552, 7.71097585033223, 16.8253635222733, 62.597038949886
47487.408867913, -18.6125818594926, 501.055511474609, -20, 0.01, 28.6083488464355, -80.5997467041016, -316.53905375144, -90.9300476128895, 15, 1.35871310996873, 15, 7.27440380903116, 0.582108956458845, 7.34708423349564, 16.665515390103, 63.7065227262
47487.468867913, -18.8911201014139, 499.386566162109, -20, 0.0380302479886592, 28.6083488464355, -80.5997467041016, -316.53905375144, -90.9300476128895, 15, 1.44657380029406, 15, 7.27440380903116, 0.655303649045348, 7.53598422887875, 16.7477206238633, 63.1277465610261
47487.528867913, -19.1698293148193, 498.273284912109, -20, 0.259077011605295, 28.6083488464355, -80.5997467041016, -316.53905375144, -90.9300476128895, 15, 1.53672835959124, 15, 7.27440380903116, 0.728008318020054, 7.45756669952183, 16.713390882075, 63.3672716231423
47487.588867913, -19.4458915630421, 497.160095214844, -20, 0.469441267596137, 28.6083507537842, -80.5997467041016, -316.53905375144, -90.7179601215783, 15, 1.63288190693253, 15, 7.04534931838113, 0.803192220811718, 7.0714335834762, 16.5486053399596, 64.5620065254209
47487.648867913, -19.6997026410162, 496.049072265625, -20, 0.597418670390706, 28.6083507537842, -80.5997467041016, -316.53905375144, -90.7179601215783, 15, 1.74319124329442, 14.813031229504, 7.25743680972626, 0.884742292620936, 7.16824041344322, 16.4212790403063, 63.9842862100486
47487.708867913, -19.9113528157807, 494.936187744141, -20, 0.625936524595281, 28.6083507537842, -80.5997467041016, -316.53905375144, -90.7179601215783, 15, 1.87200624898924, 14.4812733255606, 7.25743680972626, 0.975625691051434, 6.96961615576948, 16.0387980273789, 64.1150866741906
47487.768867913, -20.1159789705253, 493.705413818359, -20, 0.766571985232603, 28.6083507537842, -80.599739074707, -315.690703786196, -90.7179601215783, 15, 2.0195098796383, 14.1251710132804, 7.25743680972626, 1.07540048890299, 6.76468162591476, 15.6316878899112, 64.2346843304263
47487.828867913, -20.2155158975673, 492.156585693359, -20, 0.49655064882749, 28.6083526611328, -80.599739074707, -315.690703786196, -90.5058726302671, 15, 2.18656814843469, 13.7368427683299, 7.02838231907624, 1.18199358603275, 6.29722936102526, 15.0861725107286, 65.2073543087629
47487.888867913, -20.2712245624161, 491.045440673828, -20, 0.395837047059402, 28.6083526611328, -80.599739074707, -315.690703786196, -90.5058726302671, 15, 2.36972081958149, 13.3636937069308, 7.24046981042137, 1.29236306725737, 6.38509599626051, 14.7856402519674, 64.3051581134528
47487.948867913, -20.3163088091623, 489.936065673828, -20, 0.39743864386955, 28.6083526611328, -80.599739074707, -315.690703786196, -90.5058726302671, 15, 2.55706143207805, 13.1044713215703, 7.24046981042137, 1.39968800409894, 6.29025598496932, 14.5121185539218, 64.2079882497277
47488.0088679129, -20.368546865393, 488.826751708984, -20, 0.464180761068515, 28.6083545684814, -80.599739074707, -315.690703786196, -90.2937851389559, 15, 2.74475681744598, 12.8830422763228, 7.01141531977133, 1.50214352513921, 5.94444369203794, 14.1672592082385, 65.0854658584298
47488.0688679129, -20.4255558572675, 487.279479980469, -20, 0.526967740955476, 28.6083545684814, -80.5997314453125, -314.842353820951, -90.2937851389559, 15, 2.93545149676436, 12.6314544507321, 7.22350281111647, 1.59990801743071, 6.13191573527317, 14.0193589801573, 63.9659169873989
47488.1288679129, -20.4784499090506, 486.172058105469, -20, 0.557001865135109, 28.6083564758301, -80.5997314453125, -314.842353820951, -90.0816976476447, 15, 3.13178140514743, 12.3466272011725, 6.99444832046645, 1.69533349613263, 5.76910937684458, 13.6089938036434, 64.8216591545449
47488.1888679129, -20.520187266335, 485.064727783203, -20, 0.554763331093093, 28.6083564758301, -80.5997314453125, -314.842353820951, -90.0816976476447, 15, 3.33518533917477, 12.0388011126809, 7.20653581181158, 1.78975983982643, 5.92354416969152, 13.3978671322545, 63.6740520185293
47488.2488679129, -20.5493429764727, 483.957366943359, -20, 0.537797104303156, 28.6083583831787, -80.5997314453125, -314.842353820951, -89.8696101563335, 15, 3.54541320451277, 11.725161113234, 6.97748132116154, 1.88269143813981, 5.55516519067142, 12.9578932850626, 64.5288530855358
47488.3088679129, -20.5702125941394, 482.412017822266, -20, 0.528583127977755, 28.6083583831787, -80.599723815918, -313.994003855706, -89.8696101563335, 15, 3.76013793723583, 11.4292666773451, 7.18956881250668, 1.97389003386928, 5.72069129851872, 12.7639698297376, 63.2963126389499
47488.3688679129, -20.5854490058662, 481.306518554688, -20, 0.52375125124033, 28.6083602905273, -80.599723815918, -313.994003855706, -89.6575226650224, 15, 3.97808304814994, 11.6892090732651, 6.96051432185666, 2.06253071349853, 5.36797504535451, 12.8472423302158, 65.2148767565775
47488.4288679129, -20.5979030748838, 480.202941894531, -20, 0.526233739980323, 28.6083602905273, -80.599723815918, -313.994003855706, -89.6575226650224, 15, 4.19837478841138, 10.8630108892277, 7.17260181320179, 2.14905197366696, 5.54286284728135, 12.1802746183243, 62.8639270152636
47488.4888679129, -20.6056509893645, 478.659484863281, -20, 0.51856184274005, 28.608362197876, -80.5997161865234, -313.145653890461, -89.4454351737112, 15, 4.42064743214965, 10.58282229351, 6.94354732255175, 2.23397956193405, 5.18484681225263, 11.7716690225692, 63.8002720757418
47488.5488679129, -20.612296517537, 477.555786132813, -20, 0.52204053380286, 28.608362197876, -80.5997161865234, -313.145653890461, -89.4454351737112, 15, 4.6415531241756, 10.3376200483288, 7.15563481389689, 2.3172560672829, 5.35883385188078, 11.6306068917131, 62.5054821539109
47488.6088679129, -20.6215700114929, 476.4521484375, -20, 0.540083924947442, 28.6083641052246, -80.5997161865234, -313.145653890461, -89.2333476824, 15, 4.86284374144899, 10.0743043488798, 6.92658032324688, 2.39750553438127, 5.02065692996515, 11.2444727499581, 63.4212448874014
47488.6688679128, -20.6278809542564, 474.912475585938, -20, 0.537141151378339, 28.6083660125732, -80.5997085571289, -312.297303925217, -89.0212601910888, 15, 5.08465111097148, 9.8089171922935, 6.90961332394196, 2.47601832211151, 4.92610813620779, 10.9655708157923, 63.2497395713236
47488.7288679128, -20.6319617045009, 473.930511474609, -20, 0.534867661622021, 28.6083660125732, -80.5997085571289, -312.297303925217, -89.0212601910888, 15, 5.30628987767835, 9.5504529264742, 7.1217008152871, 2.55274435911856, 5.10915076252152, 10.8199925677174, 61.7758721512979
47488.7888679128, -20.6330099781677, 472.830657958984, -20, 0.527497055229317, 28.6083679199219, -80.5997009277344, -311.448953959972, -88.8091726997776, 15, 5.5272451295903, 9.29782542505152, 6.89264632463708, 2.62911327351758, 4.74877202237377, 10.4308198698521, 62.8693301037332
47488.8488679128, -20.6319700422604, 471.291015625, -20, 0.521600318048568, 28.6083698272705, -80.5997009277344, -311.448953959972, -88.5970852084664, 15, 5.74593163487493, 9.06364152600496, 6.87567932533217, 2.70429479138588, 4.65257059779506, 10.1791487125025, 62.7559109642652
47488.9088679128, -20.6337975167673, 470.191101074219, -20, 0.534521724919546, 28.6083698272705, -80.5996932983398, -310.600603994727, -88.5970852084664, 15, 5.96104881572314, 8.84661752406667, 7.08776681667731, 2.77783761141563, 4.83779713928432, 10.0737555635471, 61.260538760945
47488.9688679128, -20.6360208474161, 469.093139648438, -20, 0.539527972453783, 28.6083717346191, -80.5996932983398, -310.600603994727, -88.3849977171552, 15, 6.17285065762277, 8.63090499288285, 6.85871232602729, 2.85141879072535, 4.47665511865372, 9.71499288503313, 62.5203989133004
47489.0288679128, -20.6356540687386, 467.677032470703, -20, 0.532507813962065, 28.6083736419678, -80.5996856689453, -309.752254029482, -88.172910225844, 15, 6.3823643719667, 8.40754039260676, 6.84174532672238, 2.92510462809146, 4.36917511850326, 9.46779599278459, 62.4787852109158
47489.0888679128, -20.6321260727198, 466.5791015625, -20, 0.521044404225445, 28.6083755493164, -80.5996856689453, -309.752254029482, -87.9608227345329, 15, 6.58902288853542, 8.19314873674704, 6.8247783274175, 2.99882167805782, 4.26233770736441, 9.22882239827014, 62.4567062686017
47489.1488679128, -20.6260231332546, 465.043151855469, -20, 0.509456977229922, 28.608377456665, -80.5996780395508, -308.903904064238, -87.7487352432217, 15, 6.79127443812844, 7.99944178233581, 6.80781132811261, 3.07367672792958, 4.14301173005631, 9.00243871119967, 62.5640817643768
47489.2088679128, -20.619963848736, 463.947052001953, -20, 0.506614957649716, 28.608377456665, -80.5996780395508, -308.903904064238, -87.7487352432217, 15, 6.98734226831466, 7.83080517482844, 7.01989881945774, 3.14898313275011, 4.30495803380914, 8.92964679344897, 61.1477383764385
47489.2688679127, -20.6134999755013, 462.970672607422, -20, 0.501935729934246, 28.6083793640137, -80.5996704101563, -308.055554098993, -87.5366477519105, 15, 7.17348621597163, 7.71136717121815, 6.7908443288077, 3.22237116631694, 3.96335180118611, 8.66477637964514, 62.7467236352243
47489.3288679127, -20.6044404638201, 461.438415527344, -20, 0.487849313824104, 28.6083812713623, -80.5996704101563, -308.055554098993, -87.3245602605993, 15, 7.34575579993975, 7.64797985388644, 6.77387732950283, 3.29069453003797, 3.91373997370038, 8.58590981259371, 62.8485770503315
47489.3888679127, -20.5927295942553, 460.342224121094, -20, 0.471420947341505, 28.6083831787109, -80.5996627807617, -307.207204133748, -87.1124727692881, 15, 7.50091122158819, 7.63743442439884, 6.75691033019791, 3.35174966849651, 3.89483875741759, 8.56797476233569, 62.9290412029691
47489.4488679127, -20.5800009232057, 459.247924804688, -20, 0.4595853416542, 28.6083850860596, -80.5996627807617, -307.207204133748, -86.900385277977, 15, 7.63925153321226, 7.64399359979993, 6.73994333089303, 3.40758945573074, 3.86162353814679, 8.55886493489138, 63.1468030738078
47489.5088679127, -20.5671540518205, 457.835327148438, -20, 0.450615305582698, 28.6083869934082, -80.5996551513672, -306.358854168503, -86.6882977866658, 15, 7.75829078419128, 7.69850213063529, 6.72297633158812, 3.45645210153962, 3.85435929281268, 8.60427122390609, 63.3527532637495
