TIME, VerticalSpeed, RadarAltitude, TargetVerticalSpeed, TargetThrottle, Latitude, Longitude, XError, YError, TargetXSpeed, CurrentXSpeed, TargetXPitch, TargetYSpeed, CurrentYSpeed, TargetYPitch, TotalTargetPitch, TotalTargetHeading
47502.3888679106, -15.0789469959779, 284.359710693359, -15, 0.407264279275279, 28.6089172363281, -80.598030090332, -125.660311571374, -27.7279752021562, 9.20447496032934, 11.9271540574054, -2.50961846053865, 2.00615052482736, 3.04145416865997, -0.762342770473405, 2.62278089098806, -106.901749444601
47502.4488679106, -15.0769411221279, 283.522064208984, -15, 0.407752929388344, 28.6089191436768, -80.5980224609375, -124.811961606129, -27.5158877108451, 9.13660696310977, 11.9007091788381, -2.60902600393077, 1.98918352552247, 3.02804679912226, -0.782607997104411, 2.72379672015127, -106.702193333214
47502.5088679106, -15.0750597104522, 282.677734375, -15, 0.407329262328094, 28.6089210510254, -80.598014831543, -123.963611640884, -27.3038002195339, 9.06873896589019, 11.8779375468139, -2.70155962675091, 2.02523839905386, 3.01875637004336, -0.76995914934919, 2.80906071507084, -105.912982165939
47502.5688679106, -15.073208522192, 281.833343505859, -15, 0.406833598769976, 28.608922958374, -80.5980072021484, -123.115261675639, -27.0917127282227, 9.0008709686706, 11.8585398571749, -2.79517802103628, 1.95524952691268, 3.01332928052306, -0.886701531938632, 2.93234307708017, -107.606243401697
47502.6288679106, -15.0709529901593, 280.988922119141, -15, 0.405807291783637, 28.6089248657227, -80.5979995727539, -122.266911710395, -26.8796252369115, 8.93300297145102, 11.8423556235967, -2.89107870961147, 1.93828252760779, 3.01126376884826, -0.938842884299616, 3.03957461851136, -107.996969678022
47502.6888679106, -15.0688507687399, 280.584686279297, -15, 0.405300714366449, 28.6089267730713, -80.5979919433594, -121.41856174515, -26.6675377456003, 8.86513497423145, 11.8289042578471, -2.98548560723529, 1.92131552830288, 3.01251371876272, -0.994512558175018, 3.14663061602769, -108.430646251249
47502.7488679106, -15.0665444984937, 279.740356445313, -15, 0.404407799074431, 28.6089286804199, -80.5979843139648, -120.570211779905, -26.4554502542891, 8.79726697701189, 11.8173926896848, -3.07432337340715, 1.90434852899799, 3.01769032554582, -1.06101945925115, 3.25209868827312, -109.048198597849
47502.8088679106, -15.0657194220271, 278.895874023438, -15, 0.405509254903677, 28.6089286804199, -80.5979766845703, -119.72186181466, -26.4554502542891, 8.72939897979228, 11.8074621566108, -3.16150551917315, 2.11643602034313, 3.02642734325607, -0.853148994960039, 3.27448339273538, -105.108629949353
47502.8688679106, -15.0637828520674, 278.051452636719, -15, 0.403999730898313, 28.6089305877686, -80.5979766845703, -119.72186181466, -26.2433627629779, 9.57774894517283, 11.7987134060412, -2.16845353307522, 1.8873815296931, 3.03847453969747, -1.17626346259258, 2.46680476938246, -118.481375076809
47502.9288679106, -15.0618695421811, 277.087341308594, -15, 0.403439398964737, 28.6089324951172, -80.5979690551758, -118.873511849416, -26.0312752716668, 8.66153098257272, 11.7910574956376, -3.24966223685249, 1.87041453038821, 3.05229593393039, -1.23166064159786, 3.47500583429408, -110.766024596236
